,restaurant,negfood_score,negservice_score,posfood_score,posservice_score
594,Bowery Road,0.037878787878787006,0.08333333333333301,0.477272727272727,0.4015151515151511
595,Dalongyi Hot Pot,0.1,0.122222222222222,0.6111111111111109,0.16666666666666602
596,Simple NYC,0.040650406504065005,0.016260162601626,0.8617886178861781,0.08130081300813001
597,Forrest Point,0.040322580645161005,0.120967741935483,0.362903225806451,0.47580645161290297
598,Tim Ho Wan Hell's Kitchen,0.056451612903225014,0.040322580645161005,0.7661290322580641,0.13709677419354802
599,Tavola,0.032,0.064,0.6559999999999999,0.248
600,Blueprint,0.008,0.032,0.44799999999999995,0.512
601,Ootoya Times Square,0.146341463414634,0.065040650406504,0.6016260162601621,0.18699186991869896
602,The Brooklyn Barge,0.04201680672268899,0.126050420168067,0.117647058823529,0.7142857142857141
603,San Marzano Pasta Fresca,0.048780487804878,0.065040650406504,0.642276422764227,0.24390243902439
604,The Boil2,0.048387096774193006,0.040322580645161005,0.5483870967741931,0.362903225806451
605,Serendipity 3,0.049180327868852014,0.08196721311475401,0.3770491803278681,0.49180327868852397
606,Olmsted,0.024390243902439,0.040650406504065005,0.658536585365853,0.27642276422764195
607,Joseph Leonard,0.016260162601626,0.05691056910569101,0.585365853658536,0.34146341463414603
608,Taverna Kyclades - East Village,0.048,0.04,0.6960000000000001,0.21600000000000003
609,Crown Shy,0.008264462809917,0.016528925619834,0.6363636363636359,0.33884297520661105
610,The Spaniard,0.008264462809917,0.099173553719008,0.479338842975206,0.4132231404958671
611,Dante,0.024,0.104,0.4,0.472
612,Two 8 Two Bar & Burger,0.05691056910569101,0.040650406504065005,0.6666666666666661,0.23577235772357705
613,Keens Steakhouse,0.07936507936507901,0.039682539682539,0.555555555555555,0.325396825396825
614,Grand Seoul,0.076271186440677,0.076271186440677,0.5254237288135589,0.322033898305084
615,Melt Shop1,0.096774193548387,0.07258064516129001,0.7258064516129029,0.104838709677419
616,Duane Park,0.0,0.041322314049585994,0.14876033057851198,0.8099173553719
617,Banh Mi Saigon,0.032,0.024,0.792,0.152
618,Covina,0.016393442622950002,0.016393442622950002,0.6557377049180321,0.31147540983606503
619,Kura,0.048780487804878,0.024390243902439,0.463414634146341,0.463414634146341
620,SSAM,0.091666666666666,0.116666666666666,0.483333333333333,0.308333333333333
621,Hot N Juicy Crawfish,0.0703125,0.0625,0.4140625,0.453125
622,Tacuba Hell's Kitchen,0.048387096774193006,0.06451612903225801,0.43548387096774105,0.4516129032258061
623,Chuko,0.09923664122137402,0.06870229007633501,0.740458015267175,0.091603053435114
624,The Bao Shoppe,0.065040650406504,0.016260162601626,0.8130081300813,0.105691056910569
625,Superfine,0.06299212598425101,0.133858267716535,0.24409448818897606,0.5590551181102359
626,Benito One,0.05,0.075,0.475,0.4
627,Boqueria UES,0.023622047244094,0.06299212598425101,0.590551181102362,0.32283464566929104
628,Sofreh,0.023809523809523003,0.111111111111111,0.5714285714285711,0.293650793650793
629,Champs Diner,0.037593984962406006,0.022556390977442997,0.6842105263157889,0.25563909774435994
630,Marc Forgione,0.008333333333333,0.041666666666666005,0.5416666666666661,0.40833333333333305
631,Fishing Restaurant Zauo,0.016528925619834,0.057851239669421,0.5123966942148761,0.4132231404958671
632,Milk And Roses,0.032520325203252,0.121951219512195,0.33333333333333304,0.5121951219512191
633,Momofuku Ko,0.007874015748031,0.023622047244094,0.6614173228346449,0.307086614173228
634,The Horny Ram,0.008064516129032001,0.016129032258064002,0.5,0.47580645161290297
635,La Pulperia Hell's Kitchen,0.024,0.08,0.488,0.408
636,The Mermaid Inn2,0.008,0.04,0.672,0.28
637,Mighty Quinn's Barbeque,0.103174603174603,0.07142857142857101,0.6587301587301579,0.16666666666666602
638,The Rag Trader & Bo Peep Cocktail and Highball Store,0.016260162601626,0.065040650406504,0.35772357723577203,0.5609756097560971
639,The Harrow New York,0.016260162601626,0.016260162601626,0.577235772357723,0.390243902439024
640,Cafe Himalaya,0.065573770491803,0.057377049180327,0.7295081967213111,0.147540983606557
641,Ravagh Persian Grill,0.056451612903225014,0.06451612903225801,0.6532258064516121,0.22580645161290305
642,Pippali,0.008130081300813,0.065040650406504,0.34146341463414603,0.585365853658536
643,Café Gitane,0.08870967741935401,0.096774193548387,0.5645161290322579,0.25
644,Le Coucou,0.023255813953488,0.031007751937984007,0.527131782945736,0.4186046511627901
645,Brooklyn Beet Company,0.04,0.024,0.72,0.21600000000000003
646,Asian Spicy Curry Pop-up,0.049180327868852014,0.016393442622950002,0.8278688524590161,0.10655737704917999
647,Ikinari Steak East Village,0.049586776859504,0.066115702479338,0.7024793388429751,0.18181818181818105
648,DokoDemo,0.07438016528925599,0.024793388429752,0.760330578512396,0.14049586776859502
649,Grimaldi's Pizzeria,0.056451612903225014,0.13709677419354802,0.5645161290322579,0.24193548387096706
650,Anable Basin Sailing Bar & Grill,0.008264462809917,0.09090909090909,0.099173553719008,0.8016528925619829
651,JoJu,0.03875968992248,0.031007751937984007,0.8294573643410851,0.100775193798449
652,Mekelburg's,0.055999999999999994,0.08,0.44,0.424
653,Haymaker Bar and Kitchen,0.065573770491803,0.10655737704917999,0.4098360655737701,0.4180327868852449
654,Bareburger,0.048780487804878,0.146341463414634,0.5121951219512191,0.292682926829268
655,Donburiya,0.08870967741935401,0.13709677419354802,0.532258064516129,0.24193548387096706
656,Purbird,0.104,0.07200000000000001,0.6880000000000001,0.136
657,El Almacen,0.05691056910569101,0.08943089430894301,0.5121951219512191,0.34146341463414603
658,Voula,0.011235955056179,0.033707865168539006,0.4943820224719101,0.46067415730337
659,Milk & Honey Cafe,0.047244094488188,0.12598425196850302,0.5511811023622041,0.27559055118110204
660,Yiwanmen,0.113821138211382,0.048780487804878,0.7154471544715441,0.121951219512195
661,SalaThai Restaurant,0.016260162601626,0.024390243902439,0.6097560975609749,0.34959349593495903
662,GOGI 37,0.024193548387096003,0.16129032258064502,0.5161290322580641,0.298387096774193
663,Shake Shack1,0.08461538461538401,0.069230769230769,0.546153846153846,0.30000000000000004
664,Vinegar Hill House,0.065040650406504,0.195121951219512,0.3739837398373979,0.365853658536585
665,by CHLOE. West Village,0.024793388429752,0.107438016528925,0.6528925619834711,0.21487603305785105
666,Korzo,0.06451612903225801,0.024193548387096003,0.6451612903225801,0.266129032258064
667,Minca,0.049180327868852014,0.07377049180327801,0.7786885245901629,0.098360655737704
668,Gotham Bar and Grill,0.03030303030303,0.08333333333333301,0.5530303030303031,0.33333333333333304
669,Ume Williamsburg,0.016666666666666,0.108333333333333,0.416666666666666,0.458333333333333
670,Miss KOREA BBQ,0.125,0.1,0.475,0.30000000000000004
671,Old Xi'an,0.08943089430894301,0.016260162601626,0.780487804878048,0.113821138211382
672,Blue Smoke,0.040650406504065005,0.073170731707317,0.6016260162601621,0.284552845528455
673,La Pecora Bianca,0.082644628099173,0.082644628099173,0.5371900826446281,0.29752066115702397
674,Atera,0.024390243902439,0.048780487804878,0.35772357723577203,0.56910569105691
675,Calaca,0.024793388429752,0.115702479338842,0.42148760330578505,0.43801652892561904
676,Proong Noodle Bar,0.055999999999999994,0.008,0.76,0.17600000000000002
677,The Thirsty Koala,0.06201550387596801,0.03875968992248,0.5348837209302321,0.3643410852713169
678,Good Thanks NYC,0.026785714285714003,0.026785714285714003,0.535714285714285,0.410714285714285
679,Casa Adela,0.024193548387096003,0.08064516129032201,0.4838709677419351,0.411290322580645
680,Ruby's - Murray Hill,0.055555555555555004,0.07142857142857101,0.595238095238095,0.27777777777777696
681,Hatsuhana Sushi Restaurant,0.047619047619047006,0.07142857142857101,0.587301587301587,0.293650793650793
682,Acqua Restaurant NYC,0.040650406504065005,0.121951219512195,0.4471544715447151,0.390243902439024
683,Misirizzi,0.032786885245901,0.016393442622950002,0.524590163934426,0.426229508196721
684,Mi Noodle Bar,0.032,0.016,0.8320000000000001,0.12
685,Astoria Seafood,0.055999999999999994,0.11199999999999999,0.488,0.34400000000000003
686,Han Dynasty3,0.07258064516129001,0.104838709677419,0.6048387096774189,0.21774193548387
687,Minetta Tavern,0.07258064516129001,0.008064516129032001,0.5806451612903221,0.33870967741935404
688,750 Myrtle Diner,0.027027027027027,0.099099099099099,0.396396396396396,0.477477477477477
689,The Modern,0.015625,0.0078125,0.4687500000000001,0.5078125
690,Del Frisco's Double Eagle Steakhouse,0.015384615384615,0.03076923076923,0.6307692307692301,0.32307692307692304
691,Piccolo Angolo Restaurant,0.032786885245901,0.07377049180327801,0.532786885245901,0.3606557377049181
692,The Wayland,0.016393442622950002,0.057377049180327,0.45901639344262196,0.4672131147540981
693,Kang Ho Dong Baekjeong,0.032258064516129004,0.040322580645161005,0.6532258064516121,0.27419354838709603
694,Sel Rrose,0.032786885245901,0.08196721311475401,0.450819672131147,0.434426229508196
695,Golda,0.032258064516129004,0.053763440860215006,0.5161290322580641,0.39784946236559104
696,Sauce & Barrel,0.06201550387596801,0.054263565891472014,0.6821705426356579,0.20155038759689906
697,Tia Pol,0.032258064516129004,0.048387096774193006,0.57258064516129,0.346774193548387
698,The Quarter Brooklyn,0.065040650406504,0.048780487804878,0.4227642276422761,0.463414634146341
699,Di Fara Pizza,0.13740458015267099,0.175572519083969,0.541984732824427,0.145038167938931
700,Thai Market,0.055118110236220014,0.094488188976377,0.5590551181102359,0.29133858267716495
701,Udon West Midtown,0.07377049180327801,0.065573770491803,0.704918032786885,0.15573770491803202
702,Pio Pio 7,0.040650406504065005,0.05691056910569101,0.6504065040650401,0.252032520325203
703,MONOMONO,0.008196721311475001,0.065573770491803,0.434426229508196,0.49180327868852397
704,Chez Moi,0.046875,0.078125,0.5546875,0.3203125
705,Bunna Cafe,0.008333333333333,0.03333333333333299,0.45,0.5083333333333331
706,Le French Diner,0.035714285714285005,0.026785714285714003,0.4375,0.5
707,Dirty French,0.031746031746031,0.103174603174603,0.484126984126984,0.38095238095238
708,Taste of Persia,0.024590163934426004,0.040983606557377004,0.475409836065573,0.45901639344262196
709,Paulie Gee's,0.073170731707317,0.024390243902439,0.691056910569105,0.21138211382113806
710,Mezetto,0.041322314049585994,0.099173553719008,0.5619834710743801,0.29752066115702397
711,Earl's Beer & Cheese,0.041322314049585994,0.049586776859504,0.5537190082644621,0.35537190082644604
712,Sushi Yasaka,0.031746031746031,0.023809523809523003,0.698412698412698,0.246031746031746
713,Sweet Brooklyn Bar And Grill,0.015625,0.0625,0.3515625,0.5703125
714,Nakamura,0.121951219512195,0.032520325203252,0.73170731707317,0.113821138211382
715,Butler,0.06666666666666599,0.038095238095238,0.485714285714285,0.40952380952380896
716,O'Hara's Restaurant and Pub,0.05,0.08333333333333301,0.28333333333333305,0.583333333333333
717,Maya,0.008264462809917,0.066115702479338,0.223140495867768,0.7024793388429751
718,Two Hands,0.049586776859504,0.066115702479338,0.611570247933884,0.27272727272727204
719,Simon & The Whale,0.016528925619834,0.09090909090909,0.5537190082644621,0.33884297520661105
720,Blend,0.0,0.051094890510948,0.4014598540145981,0.547445255474452
721,Westville - Wall St,0.097560975609756,0.073170731707317,0.5528455284552839,0.27642276422764195
722,Reunion,0.05,0.041666666666666005,0.583333333333333,0.325
723,BarBacon Hell's Kitchen,0.032786885245901,0.040983606557377004,0.6639344262295079,0.262295081967213
724,Juniper Bar,0.057377049180327,0.057377049180327,0.40163934426229503,0.483606557377049
725,Cull & Pistol Oyster Bar,0.016,0.024,0.52,0.44
726,Urbanspace Vanderbilt,0.032,0.024,0.408,0.536
727,Aita,0.04,0.128,0.504,0.32799999999999996
728,Sarabeth's,0.091666666666666,0.091666666666666,0.55,0.266666666666666
729,Hollow Nickel,0.0,0.098360655737704,0.31147540983606503,0.590163934426229
730,Yoon Haeundae Galbi,0.024793388429752,0.041322314049585994,0.752066115702479,0.18181818181818105
731,Boulud Sud,0.015873015873014998,0.039682539682539,0.6746031746031741,0.269841269841269
732,Verlaine,0.023622047244094,0.047244094488188,0.26771653543307,0.6614173228346449
733,The Cellar,0.0,0.082644628099173,0.5041322314049579,0.4132231404958671
734,The Folly,0.032786885245901,0.065573770491803,0.262295081967213,0.639344262295082
735,Zenkichi New York,0.007936507936507001,0.08730158730158699,0.4047619047619041,0.5
736,Ginger and Lemongrass,0.040322580645161005,0.008064516129032001,0.8709677419354831,0.08064516129032201
737,Xi'an Famous Foods3,0.08730158730158699,0.023809523809523003,0.7539682539682541,0.134920634920634
738,Fornino,0.057377049180327,0.098360655737704,0.40163934426229503,0.44262295081967207
739,Mexicue,0.024390243902439,0.05691056910569101,0.504065040650406,0.41463414634146295
740,Mercado Little Spain,0.024793388429752,0.12396694214876,0.4876033057851231,0.36363636363636304
741,Bustan,0.040650406504065005,0.048780487804878,0.56910569105691,0.34146341463414603
742,Souvlaki GR,0.12,0.096,0.5760000000000001,0.208
743,Cherry Point,0.04,0.08,0.552,0.32799999999999996
744,Chikarashi,0.10687022900763302,0.030534351145038007,0.786259541984732,0.076335877862595
745,MáLà Project,0.024193548387096003,0.032258064516129004,0.75,0.193548387096774
746,Judge Roy Bean Public House,0.033057851239669,0.033057851239669,0.33884297520661105,0.5950413223140489
747,Cheese Grille,0.032520325203252,0.073170731707317,0.6991869918699181,0.195121951219512
748,Vic's,0.0546875,0.0390625,0.7265625,0.1796875
749,Bateaux New York,0.008333333333333,0.03333333333333299,0.125,0.833333333333333
750,White Maize,0.06349206349206299,0.055555555555555004,0.6190476190476191,0.26190476190476103
751,Cha-An,0.07142857142857101,0.007936507936507001,0.7698412698412691,0.15079365079365
752,The Meatball Shop2,0.08870967741935401,0.056451612903225014,0.6854838709677411,0.16935483870967702
753,El Born,0.032258064516129004,0.016129032258064002,0.669354838709677,0.28225806451612895
754,Little Mo,0.15873015873015803,0.047619047619047006,0.6428571428571421,0.15079365079365
755,Osteria Morini Manhattan,0.031496062992125005,0.007874015748031,0.724409448818897,0.236220472440944
756,J.G. Melon,0.08196721311475401,0.12295081967213099,0.450819672131147,0.34426229508196704
757,The Douglass Public House,0.031007751937984007,0.100775193798449,0.255813953488372,0.612403100775193
758,Nerai,0.033057851239669,0.057851239669421,0.5537190082644621,0.35537190082644604
759,Yakitori Taisho,0.113821138211382,0.073170731707317,0.56910569105691,0.24390243902439
760,Greenpoint Fish & Lobster,0.085271317829457,0.085271317829457,0.488372093023255,0.34108527131782895
761,The Shakespeare,0.015625,0.1328125,0.3671875,0.484375
762,Emporio,0.039682539682539,0.039682539682539,0.6746031746031741,0.246031746031746
763,The Topaz,0.019230769230769003,0.134615384615384,0.14423076923076902,0.7019230769230761
764,Don Angie,0.016129032258064002,0.024193548387096003,0.7983870967741931,0.16129032258064502
765,La Nonna Ristorante & Bar,0.06060606060606,0.06818181818181801,0.416666666666666,0.454545454545454
766,El Camion,0.048780487804878,0.05691056910569101,0.520325203252032,0.3739837398373979
767,Injera,0.057377049180327,0.057377049180327,0.3934426229508191,0.49180327868852397
768,Foragers Table,0.048780487804878,0.032520325203252,0.7073170731707309,0.21138211382113806
769,Gentleman Farmer - Fort Greene,0.040650406504065005,0.08130081300813001,0.504065040650406,0.3739837398373979
770,View of the World Terrace Club,0.016666666666666,0.16666666666666602,0.23333333333333306,0.583333333333333
771,Claro,0.024590163934426004,0.131147540983606,0.524590163934426,0.319672131147541
772,Bar B,0.040650406504065005,0.0,0.43089430894308905,0.5284552845528451
773,Forno Rosso,0.024193548387096003,0.024193548387096003,0.57258064516129,0.37903225806451596
774,Frankies 457 Spuntino,0.049180327868852014,0.10655737704917999,0.557377049180327,0.286885245901639
775,Anella,0.039682539682539,0.055555555555555004,0.5714285714285711,0.33333333333333304
776,L'ADRESSE,0.057377049180327,0.032786885245901,0.6311475409836059,0.278688524590163
777,Tanoreen,0.0390625,0.0546875,0.5390625,0.3671875
778,Fogo de Chao Brazilian Steakhouse,0.023809523809523003,0.023809523809523003,0.539682539682539,0.412698412698412
779,Il Corallo Trattoria,0.032520325203252,0.032520325203252,0.6991869918699181,0.23577235772357705
780,CK14  The Crooked Knife,0.024390243902439,0.113821138211382,0.34146341463414603,0.520325203252032
781,The NoMad Restaurant,0.0390625,0.015625,0.6015625,0.3437500000000001
782,Sake Bar Hagi 46,0.032786885245901,0.098360655737704,0.524590163934426,0.34426229508196704
783,Taqueria Tepango,0.07936507936507901,0.111111111111111,0.39682539682539597,0.412698412698412
784,Il Porto Ristorante,0.0390625,0.09375,0.6171875,0.25
785,Club A Steakhouse,0.016393442622950002,0.0,0.60655737704918,0.3770491803278681
786,Aquavit,0.032258064516129004,0.07258064516129001,0.491935483870967,0.4032258064516121
787,Kings Co Imperial,0.0703125,0.0703125,0.703125,0.15625
788,Hi-Collar,0.064,0.055999999999999994,0.552,0.32799999999999996
789,Allora Ristorante,0.032786885245901,0.07377049180327801,0.336065573770491,0.557377049180327
790,Gopchang Story BBQ,0.065573770491803,0.11475409836065499,0.573770491803278,0.24590163934426199
791,District Tap House,0.046153846153846,0.069230769230769,0.4846153846153841,0.4
792,Del Posto,0.024193548387096003,0.040322580645161005,0.37903225806451596,0.5564516129032251
793,Little Beet Table,0.032786885245901,0.016393442622950002,0.7377049180327859,0.21311475409835998
794,Chavela's,0.008196721311475001,0.024590163934426004,0.5081967213114751,0.45901639344262196
795,High Street On Hudson,0.008,0.07200000000000001,0.7440000000000001,0.17600000000000002
796,L'Antagoniste,0.016260162601626,0.065040650406504,0.43089430894308905,0.48780487804878
797,Le Pif,0.057851239669421,0.057851239669421,0.4876033057851231,0.396694214876033
798,Flor De Mayo,0.046511627906976,0.03875968992248,0.6046511627906971,0.310077519379844
799,Doner Kebab NYC,0.06451612903225801,0.040322580645161005,0.6209677419354831,0.27419354838709603
800,12 Chairs Cafe,0.032786885245901,0.090163934426229,0.5491803278688521,0.32786885245901604
801,Lobster House All You Can Eat Seafood,0.064,0.152,0.28,0.504
802,Shaking Crab- Brooklyn,0.070866141732283,0.181102362204724,0.38582677165354295,0.362204724409448
803,Sugar Freak,0.064,0.0,0.68,0.256
804,Le Fond,0.032,0.024,0.4,0.544
805,Felice,0.064,0.032,0.52,0.384
806,Sugarburg,0.06451612903225801,0.08064516129032201,0.4516129032258061,0.4032258064516121
807,Sons of Thunder,0.06349206349206299,0.06349206349206299,0.65079365079365,0.222222222222222
808,Xixa,0.023255813953488,0.023255813953488,0.6821705426356579,0.27131782945736405
809,Nom Wah Tea Parlor,0.09090909090909,0.09090909090909,0.6776859504132231,0.14049586776859502
810,Nowadays,0.050420168067226,0.117647058823529,0.15126050420168002,0.6806722689075629
811,Song E Napule,0.040322580645161005,0.040322580645161005,0.5161290322580641,0.4032258064516121
812,Don Chingon,0.033613445378151,0.050420168067226,0.487394957983193,0.4285714285714281
813,Abiko Curry,0.048387096774193006,0.008064516129032001,0.879032258064516,0.06451612903225801
814,The Meatball Shop3,0.07377049180327801,0.065573770491803,0.745901639344262,0.11475409836065499
815,Distilled,0.049180327868852014,0.07377049180327801,0.532786885245901,0.34426229508196704
816,Hutong,0.090163934426229,0.11475409836065499,0.426229508196721,0.36885245901639296
817,The Bar Downstairs and Kitchen,0.047619047619047006,0.06349206349206299,0.301587301587301,0.587301587301587
818,Bao Bao Cafe2,0.057851239669421,0.008264462809917,0.776859504132231,0.15702479338842903
819,Sotto 13,0.024793388429752,0.099173553719008,0.586776859504132,0.28925619834710703
820,KazuNori  | The Original Hand Roll Bar,0.0078125,0.0078125,0.7890625,0.1953125
821,Mamasita Bar & Grill,0.023809523809523003,0.095238095238095,0.27777777777777696,0.603174603174603
822,Emily - West Village,0.041322314049585994,0.033057851239669,0.8016528925619829,0.12396694214876
823,Citizens of Chelsea,0.06201550387596801,0.031007751937984007,0.6666666666666661,0.24031007751937905
824,Kafana,0.024193548387096003,0.104838709677419,0.411290322580645,0.45967741935483797
825,Izakaya NoMad,0.047619047619047006,0.07936507936507901,0.6428571428571421,0.23015873015873
826,Forgtmenot,0.031746031746031,0.103174603174603,0.293650793650793,0.5714285714285711
827,Yakiniku Futago,0.065573770491803,0.032786885245901,0.6803278688524591,0.22131147540983603
828,Employees Only,0.032786885245901,0.139344262295081,0.262295081967213,0.565573770491803
829,Catfish,0.07200000000000001,0.04,0.624,0.264
830,The Penrose,0.06451612903225801,0.056451612903225014,0.44354838709677397,0.43548387096774105
831,Pinto Restaurant,0.12,0.104,0.5680000000000001,0.208
832,Biyou,0.067961165048543,0.077669902912621,0.495145631067961,0.359223300970873
833,SriPraPhai Thai Restaurant,0.130081300813008,0.032520325203252,0.6747967479674789,0.16260162601626002
834,Bund On Broadway,0.16666666666666602,0.06349206349206299,0.6111111111111109,0.15873015873015803
835,Cheryl's Global Soul,0.049586776859504,0.07438016528925599,0.47107438016528896,0.40495867768595
836,Chela Modern Mexican,0.03937007874015701,0.023622047244094,0.4645669291338581,0.472440944881889
837,Balade - Your Way,0.065040650406504,0.032520325203252,0.6260162601626011,0.27642276422764195
838,Shake Shack2,0.1,0.058333333333333,0.5,0.34166666666666606
839,Falansai,0.057851239669421,0.041322314049585994,0.5289256198347101,0.371900826446281
840,Miti Miti,0.015503875968992003,0.077519379844961,0.3643410852713169,0.5426356589147281
841,Sunny and Annie's,0.07200000000000001,0.048,0.64,0.24
842,Gyu-Kaku Japanese BBQ2,0.008264462809917,0.099173553719008,0.4297520661157021,0.462809917355371
843,Bite,0.08130081300813001,0.048780487804878,0.691056910569105,0.178861788617886
844,Bunsmith,0.082644628099173,0.033057851239669,0.7685950413223142,0.115702479338842
845,Kilo,0.065040650406504,0.097560975609756,0.365853658536585,0.4715447154471541
846,Salinas,0.039682539682539,0.16666666666666602,0.37301587301587297,0.42063492063492
847,Faro,0.07377049180327801,0.049180327868852014,0.5491803278688521,0.32786885245901604
848,Smithfield Hall,0.016666666666666,0.05,0.308333333333333,0.625
849,Midnights,0.024390243902439,0.073170731707317,0.4227642276422761,0.479674796747967
850,Blue Hill,0.05691056910569101,0.048780487804878,0.40650406504065,0.48780487804878
851,Dar 5252,0.064,0.104,0.528,0.304
852,Joe’s Steam Rice Roll,0.08333333333333301,0.03333333333333299,0.8666666666666658,0.016666666666666
853,Rustik Tavern,0.031746031746031,0.07936507936507901,0.35714285714285704,0.5317460317460311
854,The Warren,0.016260162601626,0.097560975609756,0.398373983739837,0.48780487804878
855,Toro Loco,0.032,0.07200000000000001,0.384,0.512
856,La Pulperia UES,0.024793388429752,0.09090909090909,0.371900826446281,0.5123966942148761
857,Melt Shop2,0.07258064516129001,0.016129032258064002,0.8145161290322581,0.096774193548387
858,Highlands NYC,0.016260162601626,0.048780487804878,0.495934959349593,0.4390243902439021
859,Market Table,0.048,0.055999999999999994,0.536,0.36
860,Mom's Kitchen & Bar,0.040983606557377004,0.032786885245901,0.639344262295082,0.286885245901639
861,The Tang - East Village,0.07258064516129001,0.048387096774193006,0.8064516129032251,0.07258064516129001
862,Pig Heaven,0.032,0.08,0.664,0.22399999999999998
863,Chick'nCone,0.049586776859504,0.041322314049585994,0.479338842975206,0.4297520661157021
864,The Bar Room,0.024,0.04,0.392,0.544
865,Baker & Co,0.0234375,0.015625,0.734375,0.2265625
866,Miznon,0.178861788617886,0.065040650406504,0.6504065040650401,0.105691056910569
867,Dotory,0.06451612903225801,0.08064516129032201,0.6129032258064511,0.24193548387096706
868,Gomi Korean Wine Bar,0.016528925619834,0.033057851239669,0.28099173553719003,0.6694214876033051
869,BarBacon Union Square,0.018518518518518,0.064814814814814,0.4074074074074071,0.5092592592592591
870,Porteno Restaurant,0.03937007874015701,0.06299212598425101,0.614173228346456,0.283464566929133
871,Westville West,0.07438016528925599,0.024793388429752,0.6528925619834711,0.24793388429752006
872,Pilot,0.018691588785046,0.17757009345794297,0.15887850467289702,0.644859813084112
873,Zen Ramen & Sushi,0.07258064516129001,0.024193548387096003,0.693548387096774,0.209677419354838
874,Pascalou,0.057377049180327,0.057377049180327,0.426229508196721,0.45901639344262196
875,Okinii,0.065573770491803,0.032786885245901,0.590163934426229,0.31147540983606503
876,Il Bambino,0.048387096774193006,0.056451612903225014,0.7258064516129029,0.16935483870967702
877,Arepa Lady,0.0546875,0.046875,0.5859375,0.3125
878,The Musket Room,0.03333333333333299,0.016666666666666,0.5416666666666661,0.40833333333333305
879,The Grill,0.03333333333333299,0.058333333333333,0.558333333333333,0.35000000000000003
880,Macao trading,0.024590163934426004,0.07377049180327801,0.3770491803278681,0.524590163934426
881,PhoBar2,0.07377049180327801,0.024590163934426004,0.7622950819672131,0.139344262295081
882,Valerie,0.016666666666666,0.08333333333333301,0.35000000000000003,0.55
883,The Finch,0.025,0.075,0.516666666666666,0.3833333333333329
884,Mulberry & Vine,0.032,0.11199999999999999,0.5680000000000001,0.28800000000000003
885,Bohemian Restaurant,0.024193548387096003,0.024193548387096003,0.629032258064516,0.32258064516129004
886,Trestle,0.032258064516129004,0.048387096774193006,0.5161290322580641,0.4032258064516121
887,Excellent Dumpling House,0.073170731707317,0.048780487804878,0.8048780487804871,0.073170731707317
888,Atoboy,0.024,0.008,0.7120000000000001,0.256
889,The Taco Shop,0.049586776859504,0.14049586776859502,0.4297520661157021,0.380165289256198
890,Boqueria Flatiron,0.023622047244094,0.015748031496062,0.653543307086614,0.307086614173228
891,Taboon,0.03333333333333299,0.075,0.616666666666666,0.275
892,The Drunken Munkey - West Village,0.016393442622950002,0.032786885245901,0.23770491803278604,0.7131147540983599
893,Pho Vietnam,0.097560975609756,0.065040650406504,0.6991869918699181,0.13821138211382097
894,Alice's Tea Cup,0.03937007874015701,0.07874015748031402,0.5826771653543299,0.29921259842519604
895,Miramar,0.046511627906976,0.108527131782945,0.550387596899224,0.294573643410852
